StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,BookVol,Visits,Long,Lat
OH,OH0106,HURON PUBLIC LIBRARY,333 WILLIAMS ST.,HURON,44839,1640,ERIE,4194335009,56506,176800,-82.555136,41.39531
OH,OH0107,BRIGGS LAWRENCE COUNTY PUBLIC LIBRARY,321 S. 4TH ST.,IRONTON,45638,1613,LAWRENCE,7405321124,201211,405340,-82.683248,38.53427
OH,OH0108,JACKSON CITY LIBRARY,21 BROADWAY ST.,JACKSON,45640,1610,JACKSON,7402864111,45365,113724,-82.640788,39.04901
OH,OH0109,HENDERSON MEMORIAL PUBLIC LIBRARY ASSOCIATION,54 E. JEFFERSON ST.,JEFFERSON,44047,1112,ASHTABULA,4405763761,43280,106652,-80.766423,41.73832
OH,OH0110,KENT FREE LIBRARY,312 W. MAIN ST.,KENT,44240,2493,PORTAGE,3306734414,160686,402636,-81.360665,41.15376
OH,OH0111,MARY LOU JOHNSON-HARDIN CNTY PL,325 E. COLUMBUS ST.,KENTON,44326,1546,HARDIN,4196732278,70008,62400,-83.60474,40.64808
OH,OH0112,KINGSVILLE PUBLIC LIBRARY,6006 ACADEMY ST.,KINGSVILLE,44048,57,ASHTABULA,4402240239,41231,53872,-80.675496,41.89059
OH,OH0113,KINSMAN FREE PUBLIC LIBRARY,6420 CHURCH ST.,KINSMAN,44428,9702,TRUMBULL,3308762461,74775,46644,-80.586156,41.44831
OH,OH0114,KIRTLAND PUBLIC LIBRARY,9267 CHILLICOTHE RD.,KIRTLAND,44094,8500,LAKE,4402567323,53369,63180,-81.357751,41.61849
OH,OH0115,LAKEWOOD PUBLIC LIBRARY,15425 DETROIT AVENUE,LAKEWOOD,44107,3890,CUYAHOGA,2162268275,306031,773344,-81.80394,41.48504
OH,OH0116,FAIRFIELD COUNTY DISTRICT LIBRARY,219 N. BROAD ST.,LANCASTER,43130,3098,FAIRFIELD,7406532745,240906,647660,-82.601865,39.71521
OH,OH0117,LEBANON PUBLIC LIBRARY,101 S. BROADWAY,LEBANON,45036,1707,WARREN,5139322665,153440,116338,-84.208505,39.43327
OH,OH0118,LEETONIA COMMUNITY PUBLIC LIBRARY,24 WALNUT ST.,LEETONIA,44431,1151,COLUMBIANA,3304276635,37417,41340,-80.757386,40.87741
OH,OH0119,BROWN MEMORIAL LIBRARY,101 S. COMMERCE ST.,LEWISBURG,45338,640,PREBLE,9379622377,18557,15808,-84.539777,39.84584
OH,OH0120,LIBERTY CENTER PUBLIC LIBRARY,124 EAST ST.,LIBERTY CENTER,43532,66,HENRY,4195335721,23672,15600,-84.007175,41.44332
OH,OH0121,LIMA PUBLIC LIBRARY,650 W. MARKET ST.,LIMA,45801,4678,ALLEN,4192285113,347599,324064,-84.115004,40.74001
OH,OH0122,LEPPER LIBRARY,303 E. LINCOLN WAY,LISBON,44432,1419,COLUMBIANA,3304243117,89029,28704,-80.764831,40.77212
OH,OH0123,LOGAN-HOCKING COUNTY DISTRICT LIBRARY,230 EAST MAIN ST.,LOGAN,43138,1356,HOCKING,7403852348,154285,494000,-82.404995,39.53978
OH,OH0124,LONDON PUBLIC LIBRARY,20 E FIRST ST,LONDON,43140,1201,MADISON,7408529543,51000,78312,-83.445805,39.88559
OH,OH0125,LORAIN PUBLIC LIBRARY,351 W. SIXTH ST.,LORAIN,44052,1770,LORAIN,4402441192,665492,909116,-82.177334,41.46484
OH,OH0126,LOUDONVILLE PUBLIC LIBRARY,122 E. MAIN ST.,LOUDONVILLE,44842,1267,ASHLAND,4199945531,51298,220844,-82.23263,40.63555
OH,OH0127,LOUISVILLE PUBLIC LIBRARY,700 LINCOLN AVE.,LOUISVILLE,44641,1474,STARK,3308751696,112709,88920,-81.255452,40.84039
OH,OH0128,MADISON PUBLIC LIBRARY,6111 MIDDLE RIDGE RD.,MADISON,44057,2818,LAKE,4404282189,101840,155116,-81.068972,41.78859
OH,OH0129,ADAMS COUNTY PUBLIC LIBRARY,157 HIGH STREET,PEEBLES,45660,1257,ADAMS,9375872085,104721,200200,-83.405628,38.9515
OH,OH0130,MANSFIELD-RICHLAND COUNTY PUBLIC LIBRARY,43 W. THIRD ST.,MANSFIELD,44902,1218,RICHLAND,4195213100,414471,1101776,-82.517187,40.75983
OH,OH0131,WASHINGTON COUNTY PUBLIC LIBRARY,615 FIFTH ST.,MARIETTA,45750,1973,WASHINGTON,7403731057,213499,379600,-81.457115,39.42398
OH,OH0132,MARION PUBLIC LIBRARY,445 E. CHURCH ST.,MARION,43302,4290,MARION,7403870992,277545,247260,-83.119754,40.5876
OH,OH0133,MARTINS FERRY PUBLIC LIBRARY,20 JAMES WRIGHT PLACE,MARTINS FERRY,43935,130,BELMONT,7406330314,173198,357760,-80.758774,40.10727
OH,OH0134,MARYSVILLE PUBLIC LIBRARY,231 S. PLUM ST.,MARYSVILLE,43040,1596,UNION,9376421876,92770,364260,-83.365864,40.2348
OH,OH0135,MASON PUBLIC LIBRARY,200 READING RD.,MASON,45040,1694,WARREN,5133982711,162112,312000,-84.313165,39.35947
OH,OH0136,MASSILLON PUBLIC LIBRARY,208 LINCOLN WAY E.,MASSILLON,44646,8416,STARK,3308329831,139544,400348,-81.520149,40.79733
OH,OH0137,HERBERT WESCOAT MEMORIAL LIBRARY,12O N. MARKET ST.,MCARTHUR,45651,1297,VINTON,7405965691,77272,25220,-82.478998,39.24673
OH,OH0138,MCCOMB PUBLIC LIBRARY,113 S. TODD ST.,MCCOMB,45858,637,HANCOCK,4192932425,43235,44512,-83.791648,41.10739
OH,OH0139,KATE LOVE SIMPSON-MORGAN COUNTY LIBRARY,358 E. MAIN ST.,MCCONNELSVILLE,43756,1130,MORGAN,7409622533,59765,128180,-81.848875,39.6485
OH,OH0140,MECHANICSBURG PUBLIC LIBRARY,60 S. MAIN ST.,MECHANICSBURG,43044,1180,CHAMPAIGN,9378342004,44181,21632,-83.551736,40.06823
OH,OH0141,MEDINA COUNTY DISTRICT LIBRARY,210 S. BROADWAY,MEDINA,44256,2699,MEDINA,3307250588,395541,1129596,-81.862624,41.1377
OH,OH0142,MENTOR PUBLIC LIBRARY,8215 MENTOR AVE.,MENTOR,44060,5786,LAKE,4402558811,217147,397176,-81.346443,41.6648
OH,OH0143,EVERGREEN COMMUNITY LIBRARY,253 MAPLE ST.,METAMORA,43540,9703,FULTON,4196442771,41008,32500,-83.911735,41.71066
OH,OH0144,MIDDLETOWN PUBLIC LIBRARY,125 S. BROAD ST.,MIDDLETOWN,45044,4004,BUTLER,5134241251,332157,761956,-84.40486,39.51465
OH,OH0145,MILAN-BERLIN TOWNSHIP PUBLIC LIBRARY/BERLIN-MILAN LOCAL SD,19 E. CHURCH ST.,MILAN,44846,1550,ERIE,4194994117,73923,52000,-82.605485,41.29773
OH,OH0146,HOLMES COUNTY DISTRICT PUBLIC LIBRARY,3102 GLEN DR.,MILLERSBURG,44654,1397,HOLMES,3306745972,119074,128908,-81.911147,40.54626
OH,OH0147,MINERVA PUBLIC LIBRARY,677 LYNWOOD DR.,MINERVA,44657,1250,STARK,3308684101,86773,101712,-81.095501,40.73207
OH,OH0148,MONROEVILLE PUBLIC LIBRARY,34 MONROE ST.,MONROEVILLE,44847,9722,HURON,4194652035,25208,6240,-82.695139,41.24372
OH,OH0149,MONTPELIER PUBLIC LIBRARY,216 E. MAIN ST.,MONTPELIER,43543,1199,WILLIAMS,4194853287,39049,41860,-84.605781,41.58644
OH,OH0150,SALEM TOWNSHIP PUBLIC LIBRARY,535 W. PIKE ST.,MORROW,45152,1093,WARREN,5138992588,87715,191100,-84.142498,39.35615
OH,OH0151,MT GILEAD PUBLIC LIBRARY,41 E. HIGH ST.,MT. GILEAD,43338,1429,MORROW,4199475866,35919,42120,-82.827635,40.54906
OH,OH0152,MT STERLING PUBLIC LIBRARY,60 W. COLUMBUS ST.,MT. STERLING,43143,1236,MADISON,7408692430,48901,27664,-83.266464,39.71834
OH,OH0153,"MT VERNON & KNOX COUNTY, PUBLIC LIBRARY OF",201 N. MULBERRY ST.,MT. VERNON,43050,2413,KNOX,7403922665,232356,370084,-82.486411,40.39686
OH,OH0154,RIDGEMONT PUBLIC LIBRARY,124 E. TAYLOR ST.,MT. VICTORY,43340,318,HARDIN,9373544445,23459,18876,-83.520652,40.53439
OH,OH0155,NAPOLEON PUBLIC LIBRARY,310 W. CLINTON ST.,NAPOLEON,43545,1597,HENRY,4195922531,145230,169416,-84.128417,41.391
OH,OH0156,NELSONVILLE PUBLIC LIBRARY,95 W. WASHINGTON,NELSONVILLE,45764,1134,ATHENS,7407532118,266817,447512,-82.233112,39.46103
OH,OH0157,NEW CARLISLE PUBLIC LIBRARY,111 E. LAKE AVE,NEW CARLISLE,45344,1953,CLARK,9378453601,74161,72800,-84.024427,39.94075
OH,OH0158,PERRY COUNTY DISTRICT LIBRARY,117 S. JACKSON ST.,NEW LEXINGTON,43764,1368,PERRY,7403424194,88578,87360,-82.206635,39.71441
OH,OH0159,NEW LONDON PUBLIC LIBRARY,67 S. MAIN ST.,NEW LONDON,44851,1166,HURON,4199293981,30396,30160,-82.398719,41.08379
OH,OH0160,NEW MADISON PUBLIC LIBRARY,142 S. MAIN ST.,NEW MADISON,45346,32,DARKE,9379961741,47401,78000,-84.710278,39.96736
OH,OH0161,TUSCARAWAS COUNTY PUBLIC LIBRARY,121 FAIR AVENUE NW,NEW PHILADELPHIA,44663,2634,TUSCARAWAS,3303644474,125567,337064,-81.445858,40.49144
OH,OH0162,NEW STRAITSVILLE PUBLIC LIBRARY,102 E MAIN ST,NEW STRAITSVILLE,43766,6,PERRY,6143942717,12740,13520,-82.23692,39.57777
OH,OH0163,LICKING COUNTY LIBRARY,101 W. MAIN ST.,NEWARK,43055,5054,LICKING,7403495500,334211,241124,-82.406813,40.05656
OH,OH0164,NEWCOMERSTOWN PUBLIC LIBRARY,123 EAST MAIN ST.,NEWCOMERSTOWN,43832,1003,TUSCARAWAS,7404987706,52894,36036,-81.605379,40.27598
OH,OH0165,NEWTON FALLS PUBLIC LIBRARY,204 S. CANAL ST.,NEWTON FALLS,44444,1608,TRUMBULL,3308721282,45960,104000,-80.979724,41.18654
OH,OH0166,MCKINLEY MEMORIAL LIBRARY,40 N. MAIN ST.,NILES,44446,5082,TRUMBULL,3306521704,63110,300040,-80.765189,41.18089
OH,OH0167,NORTH BALTIMORE PUBLIC LIBRARY,230 N. MAIN ST.,NORTH BALTIMORE,45872,1125,WOOD,4192573621,51964,31200,-83.678359,41.18473
OH,OH0168,NORTH CANTON PUBLIC LIBRARY,185 N. MAIN ST.,NORTH CANTON,44720,2595,STARK,3304994712,115977,283400,-81.402434,40.87691
OH,OH0169,NORWALK PUBLIC LIBRARY,46 W. MAIN ST.,NORWALK,44857,1440,HURON,4196686063,84641,187772,-82.619335,41.24051
OH,OH0170,OAK HARBOR PUBLIC LIBRARY,147 W. MAIN ST.,OAK HARBOR,43449,1344,OTTAWA,4198987001,46008,82004,-83.146082,41.50879
OH,OH0171,OAK HILL PUBLIC LIBRARY,226 SOUTH FRONT STREET.,OAK HILL,45656,1018,JACKSON,7406826457,34063,57616,-82.573217,38.89403
OH,OH0172,WRIGHT MEMORIAL PUBLIC LIBRARY,1776 FAR HILLS AVE.,OAKWOOD,45419,2598,MONTGOMERY,9372947171,130000,176904,-84.171761,39.7154
OH,OH0173,OBERLIN PUBLIC LIBRARY,65 S. MAIN ST.,OBERLIN,44074,1044,LORAIN,4407754790,121687,145028,-82.217441,41.28981
OH,OH0174,ORRVILLE PUBLIC LIBRARY,230 N. MAIN ST.,ORRVILLE,44667,1640,WAYNE,3306831065,60147,180284,-81.764227,40.84176
OH,OH0175,GRAND VALLEY PUBLIC LIBRARY,1 N. SCHOOL ST.,ORWELL,44076,9537,ASHTABULA,4404376545,41648,63804,-80.866321,41.53537
OH,OH0176,PUTNAM COUNTY DISTRICT LIBRARY,124 PUTNAM PARKWAY,OTTAWA,45875,308,PUTNAM,4195233747,73770,70980,-84.053265,41.0191
OH,OH0177,MORLEY LIBRARY,184 PHELPS ST.,PAINESVILLE,44077,3926,LAKE,4403523383,157890,355524,-81.243767,41.72757
OH,OH0178,PATASKALA PUBLIC LIBRARY,101 S. VINE ST.,PATASKALA,43062,9210,LICKING,7409279986,76288,78000,-82.677956,40.00051
OH,OH0179,PAULDING COUNTY CARNEGIE LIBRARY,205 S. MAIN ST.,PAULDING,45879,1492,PAULDING,4193992032,45759,134524,-84.579548,41.13622
OH,OH0180,PEMBERVILLE PUBLIC LIBRARY,375 E. FRONT ST.,PEMBERVILLE,43450,9701,WOOD,4192874012,64246,47528,-83.458161,41.41118
OH,OH0181,PENINSULA LIBRARY & HISTORICAL SOCIETY,6105 RIVERVIEW RD,PENINSULA,44264,9643,SUMMIT,3306572291,38689,29796,-81.554894,41.23972
OH,OH0182,PERRY PUBLIC LIBRARY,3753 MAIN ST.,PERRY,44081,9501,LAKE,4402593300,50872,92300,-81.152188,41.76445
OH,OH0183,WAY PUBLIC LIBRARY,101 E. INDIANA AVE.,PERRYSBURG,43551,2295,WOOD,4198743135,87705,325416,-83.62763,41.5572
OH,OH0184,PICKERINGTON PUBLIC LIBRARY,201 OPPORTUNITY WAY,PICKERINGTON,43147,1296,FAIRFIELD,6148374104,126728,322400,-82.749246,39.8764
OH,OH0185,PIQUA PUBLIC LIBRARY,116 WEST HIGH STREET,PIQUA,45356,2306,MIAMI,9377736753,110576,195312,-84.239946,40.14868
OH,OH0186,PLAIN CITY PUBLIC LIBRARY,305 W. MAIN ST.,PLAIN CITY,43064,1148,MADISON,6148734912,59065,105404,-83.271273,40.1087
OH,OH0187,MEIGS COUNTY DISTRICT PUBLIC LIBRARY,216 W. MAIN ST.,POMEROY,45769,1032,MEIGS,7409925813,98962,171548,-82.034969,39.02669
OH,OH0188,IDA RUPP PUBLIC LIBRARY,310 MADISON ST.,PORT CLINTON,43452,1921,OTTAWA,4197323212,74269,187200,-82.941131,41.51022
OH,OH0189,PORTSMOUTH PUBLIC LIBRARY,1220 GALLIA ST.,PORTSMOUTH,45662,4185,SCIOTO,7403545688,179721,497523,-82.988399,38.73493
OH,OH0190,REED MEMORIAL LIBRARY,167 E. MAIN ST,RAVENNA,44266,3197,PORTAGE,3302962827,104464,217880,-81.240498,41.1576
OH,OH0191,RICHWOOD-NORTH UNION PUBLIC LIBRARY,4 E. OTTAWA ST.,RICHWOOD,43344,1296,UNION,7409433054,75652,111800,-83.296489,40.42654
OH,OH0192,UNION TOWNSHIP PUBLIC LIBRARY,27 MAIN,RIPLEY,45167,1231,BROWN,9373924871,51050,50856,-83.845767,38.74532
OH,OH0193,ROCK CREEK PUBLIC LIBRARY,2988 HIGH ST.,ROCK CREEK,44084,9703,ASHTABULA,4405633340,25350,83200,-80.857183,41.66207
OH,OH0194,ROCKFORD CARNEGIE LIBRARY,162 S. MAIN ST.,ROCKFORD,45882,9260,MERCER,4193632630,18211,39839,-84.646377,40.69121
OH,OH0195,ROCKY RIVER PUBLIC LIBRARY,1600 HAMPTON RD.,ROCKY RIVER,44116,2699,CUYAHOGA,4403337610,115504,285376,-81.841009,41.47701
OH,OH0196,ROSSFORD PUBLIC LIBRARY,720 DIXIE HIGHWAY,ROSSFORD,43460,1289,WOOD,4196660924,65181,118872,-83.56001,41.60915
OH,OH0197,SABINA PUBLIC LIBRARY,11 E. ELM ST.,SABINA,45169,1330,CLINTON,9375842319,40421,42796,-83.636195,39.48998
OH,OH0198,SALEM PUBLIC LIBRARY,821 E. STATE ST.,SALEM,44460,2298,COLUMBIANA,3303320042,85993,196560,-80.849571,40.90094
OH,OH0199,SANDUSKY LIBRARY,114 W. ADAMS ST.,SANDUSKY,44870,2791,ERIE,4196253834,134715,328744,-82.710488,41.45359
OH,OH0200,SHAKER HEIGHTS PUBLIC LIBRARY,16500 VAN AKEN BOULEVARD,SHAKER HEIGHTS,44120,5318,CUYAHOGA,2169912030,215885,603512,-81.565688,41.46641
OH,OH0201,PERRY COOK MEMORIAL PUBLIC LIBRARY,7406 COUNTY  ROAD 242,SHAUCK,43349,M,MORROW,4193627181,26229,29224,-82.66322,40.62013
OH,OH0202,MARVIN MEMORIAL LIBRARY,29 W. WHITNEY,SHELBY,44875,1252,RICHLAND,4193475576,64274,92092,-82.662156,40.88271
OH,OH0203,SHELBY COUNTY LIBRARIES - AMOS MEMORIAL,230 E. NORTH ST.,SIDNEY,45365,2733,SHELBY,9374928354,158955,410332,-84.154516,40.28688
OH,OH0204,CLARK COUNTY PUBLIC LIBRARY,201 S. FOUNTAIN AVE.,SPRINGFIELD,45506,1607,CLARK,9373286903,381007,753168,-83.810402,39.9221
OH,OH0205,ST. CLAIRSVILLE PUBLIC LIBRARY,108 W. MAIN ST.,ST. CLAIRSVILLE,43950,1225,BELMONT,7406952062,50080,46852,-80.903467,40.07992
OH,OH0206,ST. MARYS COMMUNITY PUBLIC LIBRARY,140 S. CHESTNUT ST.,ST. MARYS,45885,2307,AUGLAIZE,4193947471,62893,115180,-84.386092,40.54342
OH,OH0207,ST. PARIS PUBLIC LIBRARY,127 E. MAIN ST.,ST. PARIS,43072,9702,CHAMPAIGN,9376634349,53963,144300,-83.958434,40.12837
OH,OH0208,"STEUBENVILLE & JEFFERSON COUNTY, PL OF",407 S. 4TH ST.,STEUBENVILLE,43952,2942,JEFFERSON,7402829782,163334,140556,-80.617968,40.35488
OH,OH0209,STOW-MUNROE FALLS PUBLIC LIBRARY,3512 DARROW RD.,STOW,44224,4097,SUMMIT,3306883295,128046,298532,-81.440357,41.16004
OH,OH0210,COMMUNITY LIBRARY,44 BURRER DR,SUNBURY,43074,9319,DELAWARE,7409653901,84226,155844,-82.863448,40.24356
OH,OH0211,SWANTON PUBLIC LIBRARY,305 CHESTNUT ST.,SWANTON,43558,1305,FULTON,4198262760,36522,37908,-83.886501,41.58868
OH,OH0212,MOHAWK COMMUNITY LIBRARY,200 S. SYCAMORE AVE.,SYCAMORE,44882,9,WYANDOT,4199272407,29113,71968,-83.169969,40.9484
OH,OH0213,TIFFIN-SENECA PUBLIC LIBRARY,77 JEFFERSON ST.,TIFFIN,44883,2399,SENECA,4194473751,102450,215332,-83.175146,41.11586
OH,OH0214,TIPP CITY PUBLIC LIBRARY,11 E. MAIN ST.,TIPP CITY,45371,1925,MIAMI,9376673826,83846,70200,-84.171185,39.96125
OH,OH0215,TOLEDO-LUCAS COUNTY PUBLIC LIBRARY,325 MICHIGAN ST.,TOLEDO,43604,6614,LUCAS,4192595207,2338498,3080428,-83.539436,41.65404
OH,OH0216,TROY-MIAMI COUNTY PUBLIC LIBRARY,419 W. MAIN ST.,TROY,45373,3243,MIAMI,9373390502,233313,481156,-84.207343,40.04137
OH,OH0217,TWINSBURG PUBLIC LIBRARY,10050 RAVENNA RD.,TWINSBURG,44087,1719,SUMMIT,3304254268,129286,309400,-81.449318,41.31873
OH,OH0218,UPPER ARLINGTON PUBLIC LIBRARY,2800 TREMONT RD.,UPPER ARLINGTON,43221,3199,FRANKLIN,6144869621,474498,1144624,-83.068648,40.0124
OH,OH0219,UPPER SANDUSKY COMMUNITY LIBRARY,301 N. SANDUSKY AVE.,UPPER SANDUSKY,43351,1139,WYANDOT,4192941345,44085,68848,-83.281338,40.83032
OH,OH0220,CHAMPAIGN COUNTY LIBRARY,1060 SCIOTO ST.,URBANA,43078,2097,CHAMPAIGN,9376533811,100003,273832,-83.728355,40.10619
OH,OH0221,BRUMBACK LIBRARY,215 W. MAIN ST.,VAN WERT,45891,1695,VAN WERT,4192382168,201997,317720,-84.58527,40.8696
OH,OH0222,RITTER PUBLIC LIBRARY,5680 LIBERTY AVE.,VERMILION,44089,1198,ERIE,4409673798,58878,146224,-82.367357,41.42204
OH,OH0223,WORCH MEMORIAL PUBLIC LIBRARY,"790 SOUTH CENTER ST., P.O. BOX 336",VERSAILLES,45380,336,DARKE,9375263416,42567,41600,-84.483981,40.21572
OH,OH0224,ELLA M. EVERHARD PUBLIC LIBRARY,132 BROAD ST.,WADSWORTH,44281,1897,MEDINA,3303345761,160391,316368,-81.728537,41.02555
OH,OH0225,AUGLAIZE COUNTY PUBLIC DISTRICT LIBRARY,203 S. PERRY ST.,WAPAKONETA,45895,1999,AUGLAIZE,4197382921,158371,181792,-84.194881,40.56883
OH,OH0226,WARREN-TRUMBULL COUNTY PUBLIC LIBRARY,444 MAHONING AVE. N.W.,WARREN,44483,4606,TRUMBULL,3303998807,415972,695500,-80.82316,41.23995
OH,OH0227,CARNEGIE PUBLIC LIBRARY,127 S. NORTH ST.,WASHINGTON CH,43160,2283,FAYETTE,7403352540,49868,155896,-83.437327,39.5371
OH,OH0228,WAUSEON PUBLIC LIBRARY,117 E. ELM ST.,WAUSEON,43567,1444,FULTON,4193356626,44892,67600,-84.140983,41.5492
OH,OH0229,GARNET A. WILSON PL OF PIKE CO,207 N. MARKET ST.,WAVERLY,45690,1138,PIKE,7409474921,115384,167284,-82.984637,39.12636
OH,OH0230,WAYNE PUBLIC LIBRARY,137 E. MAIN ST.,WAYNE,43466,9605,WOOD,4192882708,42588,21164,-83.47256,41.30088
OH,OH0231,MARY L. COOK PUBLIC LIBRARY,381 OLD STAGE RD.,WAYNESVILLE,45068,8701,WARREN,5138974826,68213,80496,-84.083508,39.5391
OH,OH0232,HERRICK MEMORIAL PUBLIC LIBRARY,101 WILLARD MEMORIAL SQUARE,WELLINGTON,44090,1342,LORAIN,4406472120,45652,70252,-82.217139,41.16851
OH,OH0233,SYLVESTER MEMORIAL WELLSTON PUBLIC LIBRARY,135 E. SECOND ST.,WELLSTON,45692,1296,JACKSON,7403846660,38791,69888,-82.533875,39.12162
OH,OH0234,WELLSVILLE CARNEGIE PUBLIC LIBRARY,115 NINTH ST.,WELLSVILLE,43968,1431,COLUMBIANA,3305321526,47973,39208,-80.646232,40.60375
OH,OH0235,HURT/BATTELLE MEMORIAL LIBRARY/WEST JEFFERSON,270 LILLY CHAPEL RD.,WEST JEFFERSON,43162,1202,MADISON,6148798448,51782,57200,-83.272853,39.93985
OH,OH0236,MILTON UNION PUBLIC LIBRARY,560 S. MAIN ST.,WEST MILTON,45383,1406,MIAMI,9376985515,58816,68276,-84.326057,39.95404
OH,OH0237,WESTERVILLE PUBLIC LIBRARY,126 S. STATE ST.,WESTERVILLE,43081,2095,FRANKLIN,6148827277,329982,1363076,-82.930401,40.12269
OH,OH0238,PORTER PUBLIC LIBRARY,27333 CENTER RIDGE RD.,WESTLAKE,44145,3947,CUYAHOGA,4408712600,163397,471432,-81.926189,41.44788
OH,OH0239,WESTON PUBLIC LIBRARY,13153 MAIN ST.,WESTON,43569,345,WOOD,4196693415,38560,15392,-83.795193,41.34332
OH,OH0240,WICKLIFFE PUBLIC LIBRARY,1713 LINCOLN RD.,WICKLIFFE,44092,2499,LAKE,4409446010,106391,274924,-81.475159,41.60461
OH,OH0241,WILLARD MEMORIAL LIBRARY,6 W. EMERALD ST.,WILLARD,44890,1498,HURON,4199338564,72388,138632,-82.726081,41.05515
OH,OH0242,WILLOUGHBY-EASTLAKE PUBLIC LIBRARY,263 E. 305 STREET,WILLOWICK,44095,3736,LAKE,4409432203,199254,523276,-81.473172,41.6378
OH,OH0243,WILMINGTON PUBLIC LIBRARY OF CLINTON COUNTY,268 N. SOUTH ST.,WILMINGTON,45177,1696,CLINTON,9373822417,50731,356824,-83.828412,39.44902
OH,OH0244,MONROE COUNTY DISTRICT LIBRARY,96 HOME AVE.,WOODSFIELD,43793,1232,MONROE,7404721954,67321,46540,-81.108986,39.76004
OH,OH0245,WAYNE COUNTY PUBLIC LIBRARY,304 N. MARKET ST.,WOOSTER,44691,3593,WAYNE,3302620916,317462,817492,-81.940621,40.80065
OH,OH0246,WORTHINGTON PUBLIC LIBRARY,820 HIGH ST,WORTHINGTON,43085,4108,FRANKLIN,6148072626,409006,1624636,-83.018012,40.09027
OH,OH0247,GREENE COUNTY PUBLIC LIBRARY,76 E. MARKET,XENIA,45385,520,GREENE,9373524000,517253,1259492,-83.92866,39.6862
OH,OH0248,"YOUNGSTOWN AND MAHONING COUNTY, PL OF",305 WICK AVE.,YOUNGSTOWN,44503,1003,MAHONING,3307448636,741608,1132196,-80.647,41.10303
OH,OH0249,DR. EARL S. SLOAN LIBRARY,2817 SANDUSKY ST.,ZANESFIELD,43360,116,LOGAN,9375928343,8040,3640,-83.677003,40.33809
OH,OH0250,MUSKINGUM COUNTY LIBRARY SYSTEM,220 N. FIFTH ST.,ZANESVILLE,43701,3508,MUSKINGUM,7404530391,280728,308204,-82.006142,39.94377
OH,OH0251,WAGNALLS MEMORIAL LIBRARY,150 E. COLUMBUS ST.,LITHOPOLIS,43136,217,FAIRFIELD,6148374765,66794,27040,-82.808222,39.80355
OK,OK0001,ADA PUBLIC  LIBRARY,124 S. RENNIE,ADA,74820,5189,PONTOTOC,5804368124,56701,52692,-96.677006,34.7742
OK,OK0002,SOUTHERN PRAIRIE LIBRARY SYSTEM,421 N. HUDSON,ALTUS,73521,3605,JACKSON,5804444444,66021,71538,-99.335266,34.6414
OK,OK0003,ALVA PUBLIC LIBRARY,504 SEVENTH STREET,ALVA,73717,2247,WOODS,5803271833,57753,29665,-98.668459,36.80362
OK,OK0004,ANADARKO COMMUNITY LIBRARY,215 W BROADWAY,ANADARKO,73005,2807,CADDO,4052477351,36232,194583,-98.253583,35.07486
OK,OK0005,ANTLERS PUBLIC LIBRARY,104 S.E. 2ND STREET,ANTLERS,74523,3856,PUSHMATAHA,5802985649,13701,12445,-95.62021,34.2302
OK,OK0006,ARDMORE PUBLIC LIBRARY,320 E STREET NW,ARDMORE,73401,4398,CARTER,5802238290,79016,186466,-97.133342,34.1779
OK,OK0007,CHICKASAW REGIONAL LIBRARY SYSTEM,601 RAILWAY EXPRESS,ARDMORE,73401,2999,CARTER,5802233164,218932,211239,-97.163584,34.17076
OK,OK0008,BARNSDALL - ETHEL BRIGGS MEMORIAL LIBRARY,410 S FIFTH,BARNSDALL,74002,9767,OSAGE,9188472118,12408,5730,-96.161784,36.55865
OK,OK0009,BARTLESVILLE PUBLIC LIBRARY,600 S JOHNSTONE,BARTLESVILLE,74003,4630,WASHINGTON,9183384161,115361,230241,-95.978157,36.74767
OK,OK0010,BEAVER COUNTY PIONEER LIBRARY,201 DOUGLAS AVE,BEAVER,73932,579,BEAVER,5806253076,17424,7100,-100.519665,36.8161
OK,OK0012,BLACKWELL PUBLIC LIBRARY,123 WEST PADON,BLACKWELL,74631,2805,KAY,5803631809,33509,17119,-97.283336,36.80229
OK,OK0013,BOISE CITY - SOUTAR MEMORIAL LIBRARY,102 S. ELLIS,BOISE CITY,73933,1088,CIMARRON,5805442715,9172,5328,-102.517558,36.72982
OK,OK0014,BRISTOW - MONTFORT & ALLIE JONES MEM LIBRARY,111 W. 7TH AVE,BRISTOW,74010,2401,CREEK,9183676562,31485,11944,-96.391406,35.83384
OK,OK0015,BUFFALO PUBLIC LIBRARY,11 E TURNER,BUFFALO,73834,265,HARPER,5807352995,9220,3444,-99.526165,36.80125
OK,OK0016,CARMEN PUBLIC LIBRARY,421 WEST MAIN STREET,CARMEN,73726,98,ALFALFA,5809872301,5578,4379,-98.458951,36.57897
OK,OK0017,CARNEGIE PUBLIC LIBRARY,22 S BROADWAY,CARNEGIE,73015,9,CADDO,5806541980,12411,3347,-98.604942,35.1058
OK,OK0018,CHANDLER PUBLIC LIBRARY,1021 S MANVEL,CHANDLER,74834,3853,LINCOLN,4052583204,11524,17232,-96.880778,35.70028
OK,OK0019,CHELSEA PUBLIC LIBRARY,618 PINE STREET,CHELSEA,74016,1820,ROGERS,9187893364,10700,9467,-95.431976,36.53603
