StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	PopLSA	TotStaff	TotInc	BookVol	Visits	TotCirc	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
ND	ND0025	ENDERLIN MUNICIPAL LIBRARY                                  	303 RAILWAY STREET                 	ENDERLIN            	58027	1343	RANSOM              	7014372953	-3	947	1.25	23894	15593	6980	5751	7	2451	-97.605508	46.62683	5628	43	0
ND	ND0026	FARGO PUBLIC LIBRARY                                        	102 NORTH 3RD STREET               	FARGO               	58102	5801	CASS                	7012411493	WWW.FARGOLIBRARY.ORG                                                            	90599	35.25	2508177	179120	461581	830287	39	90140	-96.783108	46.87718	139918	13	0
ND	ND0028	FLASHER PUBLIC LIBRARY                                      	104 5TH AVENUE EAST                	FLASHER             	58535	227	MORTON              	7015973127	-3	285	0.2	415	4500	2100	3620	0	0	-101.230348	46.45746	26255	43	0
ND	ND0029	FORMAN PUBLIC LIBRARY                                       	347 MAIN STREET                    	FORMAN              	58032	382	SARGENT             	7017244032	-3	506	0.3	9590	8755	3500	3700	2	200	-97.633364	46.0374	4048	43	0
ND	ND0030	GACKLE PUBLIC LIBRARY                                       	302 MAIN                           	GACKLE              	58442	11	LOGAN               	7014853374	-3	335	0.15	3583	5225	2261	5200	2	747	-99.142537	46.62779	1943	43	0
ND	ND0031	GARRISON PUBLIC LIBRARY                                     	32 SOUTH MAIN STREET               	GARRISON            	58540	67	MCLEAN              	7014637336	WWW.CDLN.INFO                                                                   	1175	1.57	39674	16872	8120	14912	3	2860	-101.417427	47.65105	8337	43	0
ND	ND0033	GOLDEN VALLEY COUNTY LIBRARY                                	54 CENTRAL AVENUE                  	BEACH               	58621	579	GOLDEN VALLEY       	7018724627	-3	1924	1.08	33665	21200	8293	21405	2	1221	-104.006283	46.913	1640	43	0
ND	ND0035	GRAND FORKS PUBLIC LIBRARY                                  	2110 LIBRARY CIRCLE                	GRAND FORKS         	58206	6324	GRAND FORKS         	7017728116	GRANDFORKSGOV.COM/LIBRARY                                                       	66109	23	1558076	312392	300624	847547	46	39000	-97.048139	47.89991	66585	13	0
ND	ND0036	GRIGGS COUNTY LIBRARY                                       	902 BURREL AVE SE                  	COOPERSTOWN         	58425	546	GRIGGS              	7017972214	GRIGGSCOUNTYPUBLICLIBRARY.COM                                                   	2754	2	67340	27860	13474	26041	5	2388	-98.123661	47.44457	2359	43	0
ND	ND0037	HANKINSON PUBLIC LIBRARY                                    	315 MAIN AVENUE S                  	HANKINSON           	58041	244	RICHLAND            	7012427929	-3	1058	0.51	13566	10667	4514	4563	1	825	-96.902081	46.06954	16334	43	0
ND	ND0038	HARRY L. PETRIE PUBLIC LIBRARY                              	101 NE FIRST                       	LINTON              	58552	416	EMMONS              	7012544737	-3	1321	0.63	17979	19000	1325	6000	3	650	-100.231409	46.268	3377	43	0
ND	ND0039	HARVEY PUBLIC LIBRARY                                       	119 EAST TENTH STREET              	HARVEY              	58341	1531	WELLS               	7013242156	-3	1998	2.25	54288	20239	19233	32667	2	1955	-99.936014	47.7685	4191	43	0
ND	ND0040	HAZEN PUBLIC LIBRARY                                        	203 EAST MAIN                      	HAZEN               	58545	471	MERCER              	7017482977	WWW.HAZENLIBRARY.ORG                                                            	2457	2	85482	10868	12634	27315	3	1727	-101.4525	47.51131	7854	43	0
ND	ND0041	HEART OF AMERICA LIBRARY                                    	201 W THIRD STREET                 	RUGBY               	58368	1798	PIERCE              	7017766223	-3	4675	3	129854	26069	25980	37214	3	5092	-99.997514	48.367	4091	33	0
ND	ND0042	HEBRON PUBLIC LIBRARY                                       	606 LINCOLN AVENUE                 	HEBRON              	58638	448	MORTON              	7018784110	-3	850	0.5	8560	13795	1895	1704	3	780	-102.04938	46.89923	26255	43	0
ND	ND0045	KIDDER COUNTY PUBLIC LIBRARY                                	115 WEST BROADWAY                  	STEELE              	58482	227	KIDDER              	7014752855	-3	2753	2	52841	33299	2785	5956	0	0	-99.916041	46.85469	2290	43	0
ND	ND0046	KILLDEER PUBLIC LIBRARY                                     	101 HIGH STREET NW                 	KILLDEER            	58640	579	DUNN                	7017645877	-3	713	0.41	6497	20780	2252	6464	11	244	-102.754392	47.37203	3318	43	0
ND	ND0047	LAKOTA CITY LIBRARY                                         	116 WEST B AVENUE                  	LAKOTA              	58344	307	NELSON              	7012472543	-3	781	0.25	16057	15932	1200	11084	1	25	-98.344327	48.04146	3166	43	0
ND	ND0048	LAMOURE PUBLIC & SCHOOL LIBRARY                             	105 3RD AVE SE                     	LAMOURE             	58458	656	LAMOURE             	7018835396	M                                                                               	944	0.71	6956	22846	12579	8328	33	6950	-98.293184	46.3553	3986	43	0
ND	ND0049	LEACH PUBLIC LIBRARY                                        	417 2ND AVE N                      	WAHPETON            	58075	4416	RICHLAND            	7016425732	M                                                                               	8586	3.3	217326	30233	34180	43495	10	7600	-96.605799	46.26501	16334	33	0
ND	ND0050	LEEDS PUBLIC LIBRARY                                        	221 MAIN STREET WEST               	LEEDS               	58346	295	BENSON              	7014662930	-3	464	0.14	2888	5225	395	770	2	130	-99.443058	48.28995	6953	43	0
ND	ND0051	LIDGERWOOD CITY LIBRARY                                     	15 WILEY AVE N                     	LIDGERWOOD          	58053	280	RICHLAND            	7015384669	-3	781	1	9008	21958	1100	4520	2	35	-97.151986	46.07572	16334	43	0
ND	ND0052	LINSON MEMORIAL LIBRARY                                     	206 SOUTH MAIN                     	STANLEY             	58784	249	MOUNTRAIL           	7016282225	-3	1279	0.52	10341	10240	3078	5198	0	0	-102.390632	48.31717	6511	43	0
ND	ND0053	LISBON PUBLIC LIBRARY                                       	409 FOREST STREET                  	LISBON              	58054	569	RANSOM              	7016835174	WWW.LISBONND.COM                                                                	2500	0.8	41530	22411	10009	18603	3	3362	-97.68409	46.44262	5628	43	0
ND	ND0054	MADDOCK COMMUNITY LIBRARY                                   	2ND & DAKOTA                       	MADDOCK             	58348	188	BENSON              	7014382252	-3	498	0.5	6823	5800	1000	2805	1	33	-99.528566	47.9616	6953	43	0
ND	ND0056	MAX COMMUNITY LIBRARY                                       	215 MAIN STREET                    	MAX                 	58759	102	MCLEAN              	7016792263	-3	290	0.4	6303	4159	2260	3754	1	70	-101.293645	47.82173	8337	43	0
ND	ND0057	MAYVILLE PUBLIC LIBRARY                                     	52 CENTER AVENUE NORTH             	MAYVILLE            	58257	1125	TRAILL              	7017883388	-3	1953	0.88	32553	11534	13385	7944	0	0	-97.326188	47.50027	7820	43	0
ND	ND0058	MCKENZIE COUNTY PUBLIC LIBRARY                              	112 SECOND AVENUE NE               	WATFORD CITY        	58854	990	MCKENZIE            	7014443785	-3	5737	2	99590	24498	14872	26878	5	6210	-103.282919	47.80229	5674	43	0
ND	ND0059	MCLEAN-MERCER REGIONAL LIBRARY                              	216 SECOND ST.                     	RIVERDALE           	58565	505	MCLEAN              	7016547652	WWW.MMRLIBRARY.ORG                                                              	17955	2.5	269620	30147	2527	9930	2	694	-101.376649	47.4976	8337	43	0
ND	ND0061	MINNEWAUKAN PUBLIC LIBRARY                                  	170 MAIN STREET EAST               	MINNEWAUKAN         	58351	261	BENSON              	7014735735	WWW.MINNEWAUKAN.COM                                                             	318	0.63	11091	14300	4687	3701	2	1150	-99.250441	48.07153	6953	43	0
ND	ND0062	MINOT PUBLIC LIBRARY                                        	516 2ND AVE SW                     	MINOT               	58701	3792	WARD                	7018521045	WWW.MINOTLIBRARY.ORG                                                            	36567	16.7	1104215	138824	151785	299137	20	22909	-101.300897	48.23427	55986	33	0
ND	ND0063	MOHALL PUBLIC LIBRARY                                       	115 MAIN STREET WEST               	MOHALL              	58761	159	RENVILLE            	7017567242	-3	812	0.85	32178	14308	1916	4469	1	153	-101.512796	48.76347	2245	43	0
ND	ND0064	MORTON MANDAN PUBLIC LIBRARY                                	609 W. MAIN ST.                    	MANDAN              	58554	3149	MORTON              	7016675365	WWW.MORTONMANDANLIBRARY.ORG                                                     	25926	7.13	539358	46673	106709	106909	14	21840	-100.897424	46.82543	26255	23	0
ND	ND0065	MOTT PUBLIC LIBRARY                                         	202 E THIRD STREET                 	MOTT                	58646	477	HETTINGER           	7018242163	M                                                                               	800	0.45	10365	11908	1855	1897	2	501	-102.319337	46.3734	2378	43	0
ND	ND0066	NEW ENGLAND PUBLIC LIBRARY                                  	726 MCKENZIE AVENUE                	NEW ENGLAND         	58647	266	HETTINGER           	7015794223	-3	555	0.27	8962	7412	1753	5617	0	0	-102.866529	46.5386	2378	43	0
ND	ND0067	NEW ROCKFORD PUBLIC LIBRARY                                 	10 8TH STREET N.                   	NEW ROCKFORD        	58356	1510	EDDY                	7019475540	-3	1463	0.61	18138	14868	6000	17883	2	330	-99.137936	47.6813	2388	43	0
ND	ND0068	NEW TOWN PUBLIC LIBRARY                                     	103 MAIN SOOLINE PLACE             	NEW TOWN            	58763	390	MOUNTRAIL           	7016274812	-3	1392	0.25	7356	5000	677	1281	3	299	-102.450373	47.97059	6511	43	0
ND	ND0070	OAKES SCHOOL & PUBLIC LIBRARY                               	804 MAIN AVENUE                    	OAKES               	58474	1739	DICKEY              	7017423234	WWW.OAKES.K12.ND.US                                                             	1979	0.38	16039	31220	2389	5495	18	367	-98.087322	46.13889	5237	43	0
ND	ND0071	PARK RIVER SCHOOL & PUBLIC LIBRARY                          	605 6TH SREET W                    	PARK RIVER          	58270	718	WALSH               	7012846116	WWW.PARKRIVER.K12.ND.US                                                         	1535	1.5	58543	24849	15242	10728	10	6009	-97.773506	48.41269	10880	43	0
ND	ND0072	PARSHALL PUBLIC LIBRARY                                     	114 4TH AVE NE                     	PARSHALL            	58770	9516	MOUNTRAIL           	7018623775	-3	981	0.15	6954	9605	540	3858	0	0	-102.133341	47.95895	6511	43	0
ND	ND0073	PEMBINA SCHOOL & CITY LIBRARY                               	155 SOUTH THIRD STREET             	PEMBINA             	58271	541	PEMBINA             	7018256217	PEMBINA.GOVOFFICE.COM                                                           	642	0.5	12790	13400	1516	2216	2	219	-97.248614	48.96638	7419	43	0
ND	ND0075	ROLLA PUBLIC LIBRARY                                        	14 FIRST STREET SE                 	ROLLA               	58367	1200	ROLETTE             	7014773849	ROLLA.ND.UTMA.COM                                                               	1417	0.68	13180	20000	2865	6879	11	6716	-99.614994	48.859	13657	43	0
ND	ND0076	SATRE MEMORIAL LIBRARY                                      	528 5TH STREET                     	MILNOR              	58060	225	SARGENT             	7014275295	-3	711	0.52	15866	16359	3699	7875	1	205	-97.455116	46.26009	4048	43	0
ND	ND0078	SIOUX COUNTY LIBRARY                                        	300 SECOND AVE                     	FORT YATES          	58538	29	SIOUX               	7018543481	-3	4044	0.32	21468	3360	8800	1550	0	0	-100.630755	46.08634	4232	43	0
ND	ND0079	SOUTH CENTRAL AREA LIBRARY                                  	530 MAIN STREET                    	EDGELEY             	58433	218	LAMOURE             	7014932769	-3	8230	2.5	71249	28500	18700	45000	3	60	-98.711305	46.36026	3986	43	0
ND	ND0080	STUTSMAN COUNTY LIBRARY                                     	910 FIFTH STREET SE                	JAMESTOWN           	58401	4418	STUTSMAN            	7012521531	M                                                                               	6381	2.47	148270	26819	14500	33870	7	1450	-98.695908	46.90425	20394	33	0
ND	ND0082	TURTLE LAKE PUBLIC LIBRARY                                  	107 EGGERT STREET                  	TURTLE LAKE         	58575	540	MCLEAN              	7014489170	-3	684	0.72	25673	8770	3800	5280	2	200	-100.891499	47.52199	8337	43	0
ND	ND0083	UNDERWOOD PUBLIC LIBRARY                                    	88 LINCOLN AVE                     	UNDERWOOD           	58576	304	MCLEAN              	7014423441	-3	812	0.6	11779	6843	5312	4724	3	791	-101.137077	47.45634	8337	43	0
ND	ND0084	VALLEY CITY BARNES COUNTY PUBLIC LIBRARY                    	410 NORTH CENTRAL AVENUE           	VALLEY CITY         	58072	2949	BARNES              	7018453821	WWW.KLEINONLINE.COM/LIBRARY.HTM                                                 	11775	5	135747	62213	33410	55887	7	7038	-98.003105	46.9266	10682	33	0
ND	ND0085	VELVA PUBLIC & SCHOOL LIBRARY                               	101 WEST 4TH STREET                	VELVA               	58790	179	MCHENRY             	7013382022	VELVA.ND.SCHOOLWEBPAGES.COM                                                     	1049	0	5539	19369	7190	12900	21	12821	-100.934623	48.05832	5168	43	0
ND	ND0086	WALHALLA PUBLIC LIBRARY                                     	1010 CENTRAL AVE                   	WALHALLA            	58282	587	PEMBINA             	7015493794	-3	1057	0.88	21337	21382	7271	5755	2	844	-97.91531	48.9225	7419	43	0
ND	ND0087	WARD COUNTY PUBLIC LIBRARY                                  	405 THIRD AVENUE SE                	MINOT               	58701	4020	WARD                	7018525388	WWW.CO.WARD.ND.US/LIBRARY                                                       	22228	4.13	192898	53426	57500	79860	10	5494	-101.286762	48.23341	55986	33	0
ND	ND0088	WASHBURN PUBLIC LIBRARY                                     	705 MAIN AVE                       	WASHBURN            	58577	637	MCLEAN              	7014628180	-3	1389	1	37369	11317	9780	10801	2	1320	-101.028817	47.28893	8337	43	0
ND	ND0089	WATTS FREE LIBRARY                                          	101 THIRD STREET NORTH             	LEONARD             	58052	4123	CASS                	7016452453	-3	200	0	504	2670	300	2900	0	0	-97.245398	46.65364	139918	42	0
ND	ND0091	WEST FARGO PUBLIC LIBRARY                                   	109 THIRD STREET EAST              	WEST FARGO          	58078	1817	CASS                	7014335460	WWW.WESTFARGOLIBRARY.ORG                                                        	14950	9.25	585410	49623	89570	82668	9	14201	-96.895967	46.87555	139918	22	0
ND	ND0092	WILLISTON COMMUNITY LIBRARY                                 	1302 DAVIDSON DRIVE                	WILLISTON           	58801	3894	WILLIAMS            	7017748805	M                                                                               	19761	8.01	343043	69137	85900	219474	8	12458	-103.639452	48.159	19846	33	0
ND	ND0093	WISHEK SCHOOL & PUBLIC LIBRARY                              	100 BADGER STREET S                	WISHEK              	58495	247	MCINTOSH            	7014522995	www.wishek.k12.nd.us/librarypage.htm                                            	1122	2.25	4016	17437	14130	12726	5	160	-99.550587	46.25797	2639	43	0
ND	ND0094	STANTON PUBLIC LIBRARY                                      	312 HARMON AVE                     	STANTON             	58571	130	MERCER              	7017453235	-3	345	0.48	13715	1356	1172	1829	2	312	-101.3814	47.32108	7854	43	0
ND	ND0098	MARGARET FRAASE PUBLIC LIBRARY                              	204 WILCOX AVE N                   	BUFFALO             	58011	126	CASS                	7016336315	WWW.BUFFALOND.COM                                                               	211	0	2794	15100	635	634	2	229	-97.551188	46.9209	139918	43	0
ND	ND0099	KINDRED PUBLIC LIBRARY                                      	330 ELM STREET                     	KINDRED             	58051	4008	CASS                	7014283456	WWW.KINDREDPUBLICLIBRARY.COM                                                    	614	0	10833	14700	1812	11210	2	29	-97.016248	46.64857	139918	42	0
ND	ND0100	DUNN CENTER PUBLIC LIBRARY                                  	150 2ND STREET WEST                	DUNN CENTER ND      	58626	14	DUNN                	7015488400	-3	122	0	4580	29949	744	320	3	50	-102.622891	47.35454	3318	43	0
ND	ND0101	ROLETTE PUBLIC LIBRARY                                      	1015 1ST AVENUE                    	ROLETTE             	58366	175	ROLETTE             	7012463849	-3	700	0	799	3136	175	225	0	0	-99.835497	48.66092	13657	43	0
NE	NE0001	AINSWORTH PUBLIC LIBRARY                                    	445 NORTH MAIN STREET              	AINSWORTH           	69210	207	BROWN               	4023872032	WWW.AINSWORTHLIBRARY.COM                                                        	1817	1.7	83137	24855	31248	16997	5	4279	-99.86259	42.5494	3149	43	3
NE	NE0002	ALBION PUBLIC LIBRARY                                       	437 SOUTH 3RD STREET               	ALBION              	68620	1413	BOONE               	4023952021	-3	1711	1.13	50683	16880	5100	25580	7	800	-97.999748	41.68947	5446	43	3
NE	NE0004	ANSELMO PUBLIC LIBRARY                                      	1010 NORTH DORR STREET             	ANSELMO             	68813	218	CUSTER              	-3	-3	154	0	5297	2382	1040	1478	1	343	-99.8622	41.62052	10842	43	3
NE	NE0006	HOESCH MEMORIAL LIBRARY                                     	CITY PARK WEST 2ND                 	ALMA                	68920	438	HARLAN              	3089282600	WWW.ALMALIBRARY.COM                                                             	1174	1.68	58227	16331	13832	23173	4	3328	-99.358805	40.11339	3322	43	3
NE	NE0008	ANSLEY TOWNSHIP LIBRARY                                     	619 MAIN STREET                    	ANSLEY              	68814	96	CUSTER              	-3	-3	647	0	7328	11450	1307	1400	0	0	-99.380682	41.28796	10842	43	3
NE	NE0009	ARAPAHOE PUBLIC LIBRARY                                     	302 NEBRASKA AVENUE                	ARAPAHOE            	68922	598	FURNAS              	3089627806	-3	995	1.9	96974	19013	10088	35231	3	2080	-99.897657	40.30124	4645	43	3
NE	NE0010	ARCADIA TOWNSHIP LIBRARY                                    	100 SOUTH REYNOLDS                 	ARCADIA             	68815	355	VALLEY              	3087896346	-3	449	0.35	16596	7892	1040	1201	2	160	-99.125452	41.4242	4182	43	3
NE	NE0011	ARLINGTON PUBLIC LIBRARY                                    	410 WEST ELM STREET                	ARLINGTON           	68002	39	WASHINGTON          	4024784545	-3	1222	0.6	26821	7893	2575	11302	1	620	-96.352629	41.45375	19812	42	1
NE	NE0013	ARTHUR COUNTY LIBRARY                                       	205 FIRST STREET                   	ARTHUR              	69121	166	ARTHUR              	3087642219	-3	392	0.25	9760	7375	3104	1703	1	2072	-101.691563	41.5711	338	43	3
NE	NE0014	ASHLAND PUBLIC LIBRARY                                      	207 NORTH 15TH STREET              	ASHLAND             	68003	1816	SAUNDERS            	4029447430	M                                                                               	2380	1.38	61450	16966	11672	45638	3	2959	-96.369592	41.04026	20034	42	1
NE	NE0015	ATKINSON PUBLIC LIBRARY                                     	210 WEST STATE STREET              	ATKINSON            	68713	938	HOLT                	4029252855	ATKINSONPUBLICLIBRARY.ORG                                                       	1188	2.45	109586	18380	30232	31946	16	7538	-98.98026	42.53126	10233	43	3
NE	NE0016	AUBURN MEMORIAL LIBRARY                                     	1810 COURTHOUSE AVENUE             	AUBURN              	68305	1862	NEMAHA              	4022744023	WWW.AUBURNMEMORIALLIBRARY.COM                                                   	3125	4.25	161057	27906	35805	65168	7	9738	-95.842377	40.38636	7085	33	1
NE	NE0017	ALICE M FARR LIBRARY                                        	1603 L STREET                      	AURORA              	68818	2132	HAMILTON            	4026942272	WWW.ALICEMFARR.ORG                                                              	4247	4	180086	44723	29000	56642	5	8400	-97.997381	40.86745	9300	33	3
NE	NE0018	AXTELL PUBLIC LIBRARY                                       	305 NORTH MAIN STREET              	AXTELL              	68924	65	KEARNEY             	3087432592	-3	721	0.38	16658	4724	2884	2439	3	1422	-99.126638	40.47899	6479	42	3
NE	NE0019	BANCROFT PUBLIC LIBRARY                                     	103 E. POPLAR                      	BANCROFT            	68004	67	CUMING              	4026483350	-3	502	0.53	21018	7969	3429	3795	3	619	-96.57177	42.01279	9306	43	1
NE	NE0020	BARTLEY PUBLIC LIBRARY                                      	411 COMMERCIAL                     	BARTLEY             	69020	194	RED WILLOW          	3086923313	M                                                                               	350	0.75	5920	6790	7521	2240	3	1710	-100.305974	40.25219	10704	43	3
NE	NE0021	ROCK COUNTY PUBLIC LIBRARY                                  	400 STATE STREET                   	BASSETT             	68714	465	ROCK                	4026843800	WWW.HUNTEL.NET/ROCKCOLIB                                                        	1592	1.4	62960	18146	16224	17230	12	5103	-99.536471	42.58307	1508	43	3
NE	NE0022	BATTLE CREEK PUBLIC LIBRARY                                 	103 EAST MAIN STREET               	BATTLE CREEK        	68715	106	MADISON             	4026756934	WWW.BATTLECREEKLIBRARY.ORG                                                      	1168	3	100610	20247	33598	33598	7	3062	-97.596783	41.99948	34020	42	1
NE	NE0023	BAYARD PUBLIC LIBRARY                                       	509 AVENUE A                       	BAYARD              	69334	676	MORRILL             	3085861144	-3	1193	3	55089	13747	6980	18338	5	5612	-103.325628	41.75566	4989	43	3
NE	NE0024	BEATRICE PUBLIC LIBRARY                                     	100 NORTH 16TH STREET              	BEATRICE            	68310	4100	GAGE                	4022233584	WWW.BEATRICE.LIB.NE.US                                                          	12945	8.6	565544	98845	77910	109501	9	7906	-96.732444	40.26632	23035	32	1
NE	NE0025	BEAVER CITY PUBLIC LIBRARY                                  	408 10TH STREET                    	BEAVER CITY         	68926	431	FURNAS              	3082684115	-3	620	3	29250	16728	4396	7970	2	1040	-99.827056	40.1365	4645	43	3
NE	NE0026	BEAVER CROSSING COMMUNITY LIBRARY                           	436 434TH ROAD                     	BEAVER CROSSING     	68313	9606	SEWARD              	-3	-3	440	0	3631	7740	101	351	2	41	-97.311047	40.74786	16758	43	1
NE	NE0027	KARLEN MEMORIAL LIBRARY                                     	215 BLAINE STREET                  	BEEMER              	68716	248	CUMING              	4025283476	-3	736	0.76	29903	8085	4386	3958	3	2233	-96.806844	41.92962	9306	42	1
NE	NE0028	BELLEVUE PUBLIC LIBRARY                                     	1003 LINCOLN ROAD                  	BELLEVUE            	68005	3199	SARPY               	4022933157	WWW.BELLEVUELIBRARY.ORG                                                         	46734	19	1090493	121653	226515	321715	12	31100	-95.907772	41.15042	150467	21	2
NE	NE0029	COMSTOCK TOWNSHIP LIBRARY                                   	119 WEST MAIN STREET               	COMSTOCK            	68828	15	CUSTER              	-3	-3	104	0	3577	1609	702	998	1	232	-99.308053	41.53885	10842	43	3
NE	NE0030	BENNINGTON PUBLIC LIBRARY                                   	15505 WAREHOUSE STREET             	BENNINGTON          	68007	32	DOUGLAS             	4022382201	M                                                                               	3898	1.99	101456	22754	22655	47514	3	2053	-96.157242	41.36328	502032	41	2
NE	NE0031	BLAIR PUBLIC LIBRARY                                        	210 SOUTH 17TH STREET              	BLAIR               	68008	2055	WASHINGTON          	4024263617	BLAIRPUBLICLIBRARY.COM                                                          	7798	4.5	278137	36401	49036	73823	7	10492	-96.137804	41.54265	19812	32	1
NE	NE0032	BLOOMFIELD PUBLIC LIBRARY                                   	121 SOUTH BROADWAY                 	BLOOMFIELD          	68718	548	KNOX                	4023734588	-3	1075	1	42397	14121	14450	15176	15	4446	-97.64553	42.5986	8498	43	3
NE	NE0033	BLUE HILL PUBLIC LIBRARY                                    	317 WEST GAGE STREET               	BLUE HILL           	68930	278	WEBSTER             	4027562701	-3	829	0.58	24807	7307	3553	3270	2	845	-98.446523	40.33254	3508	43	3
NE	NE0034	BRIDGEPORT PUBLIC LIBRARY                                   	722 MAIN STREET                    	BRIDGEPORT          	69336	940	MORRILL             	3082620326	WWW.BRIDGEPORTCITYLIBRARY.ORG                                                   	1536	1.37	95977	20922	8580	18139	5	3700	-103.099563	41.667	4989	43	3
NE	NE0035	BROADWATER PUBLIC LIBRARY                                   	106 E. GUTHRIE STREET              	BROADWATER          	69125	91	MORRILL             	3084890199	-3	136	0.5	12310	6512	1418	1564	2	452	-102.852687	41.59609	4989	43	3
NE	NE0036	BROKEN BOW PUBLIC LIBRARY                                   	626 SOUTH D STREET                 	BROKEN BOW          	68822	2143	CUSTER              	3088722927	WWW.BROKENBOWLIBRARY.NET                                                        	3385	3.1	162773	26093	29136	42919	5	10728	-99.637598	41.40255	10842	33	3
NE	NE0037	BRUNING PUBLIC LIBRARY                                      	141 MAIN STREET                    	BRUNING             	68322	250	THAYER              	-3	-3	275	0	1148	5344	623	2639	2	613	-97.569544	40.33618	5104	43	3
NE	NE0038	BRUNSWICK PUBLIC LIBRARY                                    	303 FRANKLIN ST.                   	BRUNSWICK           	68720	11	ANTELOPE            	4028422105	-3	172	1	9008	6002	3296	6400	1	260	-97.970716	42.29366	6679	43	3
NE	NE0039	GARFIELD COUNTY LIBRARY                                     	217 G STREET                       	BURWELL             	68823	307	GARFIELD            	3083464711	-3	1843	0	59945	17964	12632	18393	5	3680	-99.127159	41.78203	1710	43	3
NE	NE0041	BYRON PUBLIC LIBRARY                                        	119 KANSAS AVE.                    	BYRON               	68325	91	THAYER              	4022368752	-3	136	0.3	5400	11164	50	1305	1	3	-97.751665	40.04288	5104	43	3
NE	NE0042	NIGEL SPROUSE MEMORIAL LIBRARY                              	102 EAST KIMBALL                   	CALLAWAY            	68825	277	CUSTER              	3088362610	-3	1273	0.5	13890	13506	2889	2417	3	1605	-99.925176	41.29085	10842	43	3
NE	NE0043	BUTLER MEMORIAL LIBRARY                                     	621 PENN                           	CAMBRIDGE           	69022	448	FURNAS              	3086973836	-3	1014	0.81	39645	24372	7228	16776	5	43	-100.167545	40.28228	4645	43	3
NE	NE0045	CARROL PUBLIC LIBRARY                                       	506 MAIN STREET                    	CARROLL             	68723	215	WAYNE               	4023690531	-3	222	0	3065	3027	177	516	1	495	-97.189295	42.27602	9274	42	1
NE	NE0046	CEDAR RAPIDS PUBLIC LIBRARY                                 	423 WEST MAIN STREET               	CEDAR RAPIDS        	68627	344	BOONE               	3083580603	M                                                                               	382	0.35	16502	10913	1560	4106	2	513	-98.148244	41.55997	5446	43	3
NE	NE0048	CENTRAL CITY PUBLIC LIBRARY                                 	1604 15TH AVENUE                   	CENTRAL CITY        	68826	1814	MERRICK             	3089462512	LIBRARY.CC-NE.NET/                                                              	2946	3.67	190157	34653	65532	74062	5	22568	-97.9989	41.11594	7700	33	3
NE	NE0049	CERESCO COMMUNITY LIBRARY                                   	425 SOUTH 2ND STREET               	CERESCO             	68017	158	SAUNDERS            	4026652112	WWW.CERESCOLIBRARY.ORG                                                          	893	1	25121	10465	3172	11855	2	143	-96.645	41.05654	20034	42	1
NE	NE0050	CHADRON PUBLIC LIBRARY                                      	507 BORDEAUX STREET                	CHADRON             	69337	2696	DAWES               	3084320531	WWW.CHADRONPUBLICLIBRARY.COM                                                    	5598	6	219356	36138	60822	58391	10	12525	-103.000079	42.82618	8724	33	3
NE	NE0051	CHAPPELL MEMORIAL LIBRARY & ART GALLERY                     	289 BABCOCK AVENUE                 	CHAPPELL            	69129	248	DEUEL               	3088742626	M                                                                               	959	0.54	28587	10512	4222	5560	3	950	-102.470961	41.09347	1880	43	3
NE	NE0053	CLARKS PUBLIC LIBRARY                                       	101 WEST AMITY STREET              	CLARKS              	68628	223	MERRICK             	3085482864	-3	349	0.5	12334	5828	3842	2212	3	2976	-97.837843	41.21664	7700	43	3
NE	NE0054	CLARKSON PUBLIC LIBRARY                                     	318 PINE STREET                    	CLARKSON            	68629	17	COLFAX              	4028923235	WWW.MEGAVISION.NET/CLARKSONLIBRARY                                              	681	0.85	29555	6214	4458	5808	4	2167	-97.122333	41.72492	9989	43	1
NE	NE0055	CLAY CENTER PUBLIC LIBRARY                                  	117 WEST EDGAR STREET              	CLAY CENTER         	68933	1427	CLAY                	4027623861	M                                                                               	839	0.85	30328	15657	10020	46012	7	1344	-98.054684	40.52073	6270	43	3
NE	NE0056	CLEARWATER PUBLIC LIBRARY                                   	626 MAIN STREET                    	CLEARWATER          	68726	27	ANTELOPE            	4024852365	-3	370	0.4	9446	5509	2700	2273	1	410	-98.203884	42.132	6679	43	3
NE	NE0057	COLUMBUS PUBLIC LIBRARY                                     	2504 14TH STREET                   	COLUMBUS            	68601	4988	PLATTE              	4025647116	M                                                                               	31282	14	839856	76137	280422	160166	10	18000	-97.358304	41.43027	32072	33	3
NE	NE0059	WILSON PUBLIC LIBRARY                                       	910 MERIDIAN                       	COZAD               	69130	1755	DAWSON              	3087842019	M                                                                               	4229	2.5	175048	31309	3245	31848	7	241	-99.985914	40.8607	24665	33	3
NE	NE0061	CRAWFORD PUBLIC LIBRARY                                     	601 SECOND STREET                  	CRAWFORD            	69339	1151	DAWES               	3086651780	CRAWFORDPUBLICLIBRARY.ORG                                                       	1071	1.5	59381	15893	13886	12779	5	5002	-103.413203	42.68359	8724	43	3
NE	NE0062	CREIGHTON PUBLIC LIBRARY                                    	701 STATE STREET                   	CREIGHTON           	68729	158	KNOX                	4023585115	WWW.CREIGHTON.ORG/LIBRARY.CFM                                                   	1219	2	33547	11943	7832	22717	8	3425	-97.905206	42.4678	8498	43	3
