StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,WebAddr,RelCode,LegBasis,PopLSA,CentralLib,BranchLib,BookMob,Master,Librarians,OtherPaid,TotStaff,LocGvt,StGvt,FedGvt,OtherInc,TotInc,PrintExp,ElecExp,OthMaterial,TotCollExp,TotalExp,BookVol,Ebook,Audio,Video,HrsOpen,Visits,RefTran,RegBor,TotCirc,KidCirc,TotProg,KidProg,TotAtten,KidAtten,GPTerms,PITUsr,Long,Lat,CountyPop,LocaleCode,CongDist
WI,WI0228,OAKFIELD PUBLIC LIBRARY,130 N. MAIN ST.,OAKFIELD,53065,278,FOND DU LAC,9205834552,www.oakfieldlibrary.org,CI,CI2,2219,1,0,0,0,0.5,0.78,1.28,62543,0,0,3904,66447,15404,0,3575,18979,68350,15529,11266,3643,2232,1560,9695,627,466,26492,9820,65,48,843,777,9,2280,-88.547487,43.68027,99453,42,6
WI,WI0229,OCONOMOWOC PUBLIC LIBRARY,200 SOUTH ST.,OCONOMOWOC,53066,5299,WAUKESHA,2625692193,M,CI,CI2,22859,1,0,0,3,5,8.36,13.36,1017001,1774,500,26687,1045962,97400,0,28230,125630,959762,100366,6965,9229,3612,3140,154874,13115,17928,281685,144589,264,216,11696,11382,13,17746,-88.501418,43.1103,380629,21,5
WI,WI0230,FARNSWORTH PUBLIC LIBRARY,715 MAIN ST.,OCONTO,54153,1795,OCONTO,9208347730,www.nfls.lib.wi.us/oco/,CI,CI2,10033,1,0,0,0,2.65,1.68,4.33,212067,1851,341,13374,227633,16715,0,5155,21870,216633,19799,13261,3960,2320,1775,40000,1775,4624,74900,20426,114,93,2054,1880,12,4971,-87.872908,44.88892,37529,32,8
WI,WI0231,OCONTO FALLS COMMUNITY LIBRARY,251 N. MAIN ST.,OCONTO FALLS,54154,1048,OCONTO,9208462673,www.nfls.lib.wi.us/ocf,CI,CI2,12404,1,0,0,0,2.5,0,2.5,117435,1782,792,15885,135894,14831,0,5224,20055,144770,19344,13261,4743,3084,2392,44716,1637,3938,80232,21555,21,21,392,392,8,4681,-88.144865,44.87621,37529,32,8
WI,WI0232,OGEMA PUBLIC LIBRARY,W5005 STATE ROAD 86,OGEMA,54459,603,PRICE,7157675130,www.ogemalibrary.org,CI,CI2,1113,1,0,0,0,1.2,0.1,1.3,37225,0,0,3522,40747,3800,0,550,4350,37153,18095,4723,377,1271,1628,5000,400,958,7155,2095,102,84,352,208,6,950,-90.176222,45.44776,14278,43,7
WI,WI0233,CARTER MEMORIAL LIBRARY,405 E. HURON ST.,OMRO,54963,1405,WINNEBAGO,9206857016,www.omrolibrary.org,CI,CI2,5350,1,0,0,0,2.25,0.23,2.48,148750,0,0,5400,154150,14065,30,3409,17504,147581,25534,11266,4244,2516,2184,38173,3560,2147,57568,21182,56,28,1219,1067,6,3388,-88.739341,44.0386,162111,31,6
WI,WI0234,ONTARIO PUBLIC LIBRARY,313 MAIN ST.,ONTARIO,54651,69,VERNON,6083374651,www.wrlsweb.org/ontario,CI,CI2,1139,1,0,0,0,0.75,0.35,1.1,45089,2100,900,4541,52630,9348,0,1344,10692,51367,13864,8396,3849,983,1300,10400,3900,497,16488,7959,60,30,611,389,4,2145,-90.591111,43.724,29090,43,3
WI,WI0235,OOSTBURG PUBLIC LIBRARY,213 N. 8TH ST.,OOSTBURG,53070,1246,SHEBOYGAN,9205642934,www.oostburg.org/library,CI,CI2,5733,1,0,0,0,1.75,0.6,2.35,106423,0,669,5873,112965,15011,0,3895,18906,110586,26187,10382,3178,3197,2576,52000,1726,3103,61100,33601,117,106,2281,2177,2,2174,-87.794154,43.62498,114561,31,6
WI,WI0236,OREGON PUBLIC LIBRARY,256 BROOK ST.,OREGON,53575,1452,DANE,6088353656,www.oregonpubliclibrary.org,CI,CI2,17057,1,0,0,3,4.5,7.18,11.68,596803,475,1200,54250,652728,56175,1351,17169,74695,652728,58568,8370,8129,4040,3349,105458,7090,8448,301870,123516,193,167,4565,4211,13,70468,-89.380776,42.92652,482705,31,2
WI,WI0237,ORFORDVILLE PUBLIC LIBRARY,203 W. BELOIT ST.,ORFORDVILLE,53576,249,ROCK,6088799229,www.als.lib.wi.us/OPL,CI,CI2,3052,1,0,0,0,1,0.48,1.48,82024,1452,48,4542,88066,13836,0,3954,17790,86102,13874,0,5963,2011,1820,17249,2456,1310,38895,9881,81,65,2030,1697,2,3606,-89.256201,42.62838,160213,42,2
WI,WI0238,OSCEOLA PUBLIC LIBRARY,102 CHIEFTAIN ST.,OSCEOLA,54020,816,POLK,7152942310,www.osceolapubliclibrary.org,CI,CI2,8748,1,0,0,1,1.8,2.18,3.98,152029,350,0,14904,167283,7200,0,4260,11460,166478,18728,4723,5310,2257,2288,40275,7682,5389,106866,41912,201,155,2504,1978,4,5456,-92.704892,45.31969,44270,42,7
WI,WI0239,OSHKOSH PUBLIC LIBRARY,106 WASHINGTON AVE.,OSHKOSH,54901,4985,WINNEBAGO,9202365210,www.oshkoshpubliclibrary.org,CI,CI2,82761,1,0,0,12.5,12.5,27.8,40.3,3259077,70698,7700,199409,3536884,242478,25782,105158,373418,3540824,254226,11272,29070,19866,3379,400458,119587,38468,1110817,378181,547,521,17196,15931,55,76087,-88.535051,44.0177,162111,13,6
WI,WI0240,HAUGE MEMORIAL LIBRARY,50655 CHARLES ST.,OSSEO,54758,659,TREMPEALEAU,7155973444,www.wrlsweb.org/memosseo.htm,CI,CI2,2511,1,0,0,0,1.55,0.38,1.93,74866,2500,0,1271,78637,6382,0,1444,7826,76903,19277,8396,3851,721,1872,11232,5000,1462,21304,860,74,30,1169,410,3,3029,-91.222886,44.57835,27790,42,3
WI,WI0241,OWEN PUBLIC LIBRARY,414 CENTRAL AVE.,OWEN,54460,130,CLARK,7152292939,wvls.lib.wi.us/owenpl,CI,CI2,3438,1,0,0,0,1,0.45,1.45,86348,0,844,2223,89415,9390,0,3458,12848,89416,21369,8805,4296,1616,1820,13520,1820,1623,32317,10567,14,14,205,205,5,3282,-90.548017,44.90081,33553,43,7
WI,WI0242,OXFORD PUBLIC LIBRARY,129 S. FRANKLIN AVE.,OXFORD,53952,32,MARQUETTE,6085864458,www.oxfordlibrary.org,CI,CI2,1122,1,0,0,0,1.2,0,1.2,29357,0,0,7358,36715,914,0,2237,3151,36173,8673,11266,3787,1950,1430,3700,500,892,12614,2140,3,2,35,30,7,3208,-89.572645,43.78109,15060,43,6
WI,WI0243,PACKWAUKEE PUBLIC LIBRARY,N3511 STATE ST.,PACKWAUKEE,53953,406,MARQUETTE,6085895202,www.packwaukeelibrary.org,CI,CI2,1431,1,0,0,0,0.93,0,0.93,34841,0,0,1781,36622,4106,0,1205,5311,34861,7483,11260,3997,1950,1716,7181,655,384,10165,1299,8,6,108,89,3,1972,-89.457922,43.76348,15060,43,6
WI,WI0245,ANGIE WILLIAMS COX PUBLIC LIBRARY,119 N. MAIN ST.,PARDEEVILLE,53954,370,COLUMBIA,6084292354,www.scls.lib.wi.us/pardeeville/index.html,CI,CI2,3990,1,0,0,1,1,2.05,3.05,92956,647,1200,39121,133924,11780,500,5177,17457,133924,19612,8370,4524,1835,2496,24284,4160,2500,43536,20296,156,154,4269,3127,6,10504,-89.299888,43.53856,55196,42,2
WI,WI0246,PARK FALLS PUBLIC LIBRARY,121 N. FOURTH AVE.,PARK FALLS,54552,1192,PRICE,7157623121,www.parkfallslibrary.org,CI,CI2,5454,1,0,0,1,3,2.05,5.05,411392,0,0,6567,417959,21629,0,5633,27262,417959,35277,4723,5983,1975,2752,35828,1641,5533,69399,19346,46,33,970,800,5,6800,-90.451756,45.93541,14278,43,7
WI,WI0247,PEPIN PUBLIC LIBRARY,510 2ND ST.,PEPIN,54759,277,PEPIN,7154424932,www.pepinpubliclibrary.org,CI,CI2,3229,1,0,0,0,0.73,0.35,1.08,31235,0,644,5888,37767,3725,0,1765,5490,36493,13753,4723,4634,1407,1560,14200,520,1056,26884,8110,15,4,200,92,4,5500,-92.148266,44.44008,7357,42,3
WI,WI0249,ELEANOR ELLIS PUBLIC LIBRARY,4495 TOWN HALL RD.,PHELPS,54554,9273,VILAS,7155452887,phelps.wislib.org,CI,CI2,1504,1,0,0,0,0.5,0.48,0.98,48860,2500,462,12920,64742,12122,0,5179,17301,64536,12398,11545,3138,1061,1352,5200,2200,1077,20831,2619,16,16,584,584,4,500,-89.084644,46.06595,21919,43,8
WI,WI0250,PHILLIPS PUBLIC LIBRARY,286 CHERRY ST.,PHILLIPS,54555,1240,PRICE,7153392868,www.phillipspl.org,CI,CI2,9521,1,0,0,1,4.65,0,4.65,267535,63,648,11241,279487,25863,0,5350,31213,270104,22129,4723,5440,2406,2988,38373,9538,2991,97646,30320,109,109,2872,2872,4,8118,-90.399818,45.68923,14278,43,7
WI,WI0251,LEON-SAXEVILLE TOWNSHIP LIBRARY,N4715 COUNTY RD. E,PINE RIVER,54965,247,WAUSHARA,9209875110,www.pineriverlibrary.org,MJ,CI2,2754,1,0,0,0,0.75,0.38,1.13,45799,0,0,604,46403,6200,0,1684,7884,46217,13319,11266,4332,3104,1560,14000,1350,846,21154,4088,108,73,505,368,4,3897,-89.076997,44.1495,24760,42,6
WI,WI0253,KRAEMER LIBRARY & COMMUNITY CENTER,910 MAIN ST.,PLAIN,53577,9691,SAUK,6085464201,www.scls.lib.wi.us/pla,CI,CI2,2299,1,0,0,0,0.88,0.65,1.53,104532,450,0,7131,112113,13723,270,2627,16620,112113,13626,8370,4204,1677,1672,13933,1850,1080,28778,11539,61,47,1181,831,6,9962,-90.042429,43.27879,59013,43,3
WI,WI0254,PLAINFIELD PUBLIC LIBRARY,126 S. MAIN ST.,PLAINFIELD,54966,305,WAUSHARA,7153354523,www.plainfieldlibrary.org,CI,CI2,2063,1,0,0,0,0.9,0.43,1.33,54089,0,0,4200,58289,4873,0,3553,8426,58260,16644,11266,4322,2379,1540,11306,2213,1119,30526,11052,84,42,1628,1374,6,8160,-89.492278,44.21332,24760,43,6
WI,WI0255,PLATTEVILLE PUBLIC LIBRARY,65 S. ELM ST.,PLATTEVILLE,53818,3139,GRANT,6083487441,www.platteville.org/Attractions/PlattevilleCityLibrary/tabid/1850/Default.aspx,CI,CI2,17885,1,0,0,1.7,4.7,4.5,9.2,589578,500,500,2869,593447,37790,1675,11609,51074,533279,54198,0,7217,5355,3320,154973,15637,12664,171370,57935,149,149,4508,4508,14,16116,-90.481704,42.73324,49238,32,3
WI,WI0256,PLUM CITY PUBLIC LIBRARY,611 MAIN ST.,PLUM CITY,54761,203,PIERCE,7156472373,www.plumcitylibrary.org,CI,CI2,1983,1,0,0,1,2,0.3,2.3,83193,0,513,8522,92228,18945,0,1511,20456,88685,10967,4723,4987,1533,1411,13709,978,654,31458,11842,54,30,970,774,4,1857,-92.192701,44.63207,40254,43,3
WI,WI0257,PLYMOUTH PUBLIC LIBRARY,130 DIVISION ST.,PLYMOUTH,53073,1802,SHEBOYGAN,9208924416,www.plymouthgov.com/library,CI,CI2,14263,1,0,0,2,2,4.73,6.73,599311,0,669,8864,608844,67279,4058,13497,84834,461424,77756,10382,4611,3785,2918,60969,25681,9466,117880,26942,171,115,3938,3366,7,18558,-87.976269,43.74689,114561,31,6
WI,WI0258,W.J. NIEDERKORN LIBRARY,316 W. GRAND AVE.,PORT WASHINGTON,53074,2293,OZAUKEE,2622845031,www.ci.port-washington.wi.us/library/library.htm,CI,CI2,17576,1,0,0,1,3.6,6.3,9.9,521408,0,1965,59221,582594,18489,0,40149,58638,580657,57358,10382,5984,6102,3168,133489,15367,9943,238851,100317,357,239,7181,5542,8,10702,-87.874831,43.38754,85874,31,5
WI,WI0259,PORTAGE PUBLIC LIBRARY,253 W. EDGEWATER ST.,PORTAGE,53901,2117,COLUMBIA,6087424959,www.scls.lib.wi.us/por,CI,CI2,19649,1,0,0,2,4,4.25,8.25,521168,525,1200,69123,592016,73906,1351,16041,91298,592016,60178,8370,6550,2506,3136,166712,21216,11464,222820,58740,217,207,5809,5704,10,28860,-89.460345,43.53868,55196,32,2
WI,WI0260,POY SIPPI PUBLIC LIBRARY,W2251 COMMERCIAL ST.,POY SIPPI,54967,345,WAUSHARA,9209875737,www.poysippilibrary.org,CI,CI2,1566,1,0,0,0,0.75,0,0.75,34076,0,0,5607,39683,4533,0,2536,7069,36953,11982,11266,3828,3173,1404,9602,1791,461,25866,7461,69,52,663,498,4,2202,-88.993775,44.13612,24760,42,6
WI,WI0261,POYNETTE AREA PUBLIC LIBRARY,118 N. MAIN ST.,POYNETTE,53955,368,COLUMBIA,6086357577,www.poynettelibrary.com,CI,CI2,5582,1,0,0,0,1,1.33,2.33,136171,161,0,12000,148332,8962,270,3352,12584,139805,17907,8370,5034,2359,2782,33488,988,3357,57161,18621,88,58,755,456,4,10920,-89.402751,43.39083,55196,42,2
WI,WI0262,JOSEPH W. & EMMA L. WACHUTE MEMORIAL LIBRARY,125 S. WACOUTA AVE.,PRAIRIE DU CHIEN,53821,1633,CRAWFORD,6083266211,www.prairieduchien-wi.gov/internal/library_home.htm,CI,CI2,12472,1,0,0,1,4,0,4,285761,0,886,21596,308243,44272,0,10704,54976,303457,32985,0,5079,3378,2912,34000,475,7138,75459,24667,42,36,1342,1164,6,10616,-91.14514,43.05129,16885,33,3
WI,WI0263,PRAIRIE DU SAC PUBLIC LIBRARY,560 PARK AVE.,PRAIRIE DU SAC,53578,1105,SAUK,6086438318,www.pdslibrary.org,CI,CI2,6076,1,0,0,1.8,2.8,2.88,5.68,306681,590,1200,13884,322355,34596,810,14675,50081,322355,43197,8370,6578,3833,3224,74300,7788,4123,137118,58270,334,289,8144,7702,11,23528,-89.721884,43.2913,59013,32,2
WI,WI0265,PRESCOTT PUBLIC LIBRARY,800 BORNER ST. N.,PRESCOTT,54021,2012,PIERCE,7152625555,www.prescottpubliclibrary.org,CI,CI2,5780,1,0,0,0,2.28,1.58,3.86,201856,0,0,8788,210644,21713,0,13328,35041,226231,25799,4723,5435,2714,2650,55646,7409,4351,70685,27973,146,140,4526,3439,6,5838,-92.78684,44.75876,40254,31,3
WI,WI0266,PRESQUE ISLE COMMUNITY LIBRARY,8306 SCHOOL LOOP RD.,PRESQUE ISLE,54557,200,VILAS,7156867613,presqueisle.wislib.org,CI,CI2,615,1,0,0,0,1,0.35,1.35,58031,2500,273,10405,71209,7785,0,3047,10832,71209,15376,11545,3048,4907,1560,14168,120,1040,19423,2558,46,33,981,577,9,3698,-89.728547,46.21345,21919,43,8
WI,WI0267,PRINCETON PUBLIC LIBRARY,424 W. WATER ST.,PRINCETON,54968,234,GREEN LAKE,9202956777,www.princetonpublib.org,CI,CI2,3355,1,0,0,0,1.75,0.08,1.83,98161,0,0,6982,105143,12603,0,7741,20344,102505,14482,11266,4781,4098,2652,30000,2200,2112,54189,14972,178,75,1985,915,7,7500,-89.127498,43.84975,18566,43,6
WI,WI0268,RACINE PUBLIC LIBRARY,75 SEVENTH ST.,RACINE,53403,1200,RACINE,2626369170,www.racinelibrary.info,CI,CI2,140007,1,0,2,16,16,34.5,50.5,3442900,20000,1250,262189,3726339,249770,1624,71229,322623,3689827,287603,8805,22332,19504,4714,322549,69706,59605,964865,422835,469,322,12315,10108,54,65402,-87.781891,42.72598,199510,13,1
WI,WI0269,HUTCHINSON MEMORIAL LIBRARY,228 N. HIGH ST.,RANDOLPH,53956,1216,DODGE,9203264640,www.randolph.lib.wi.us,CI,CI2,2558,1,0,0,1,2.38,0.28,2.66,129568,200,500,0,130268,21779,0,6565,28344,138500,24636,8825,4791,2772,2821,15503,2058,1470,36865,11186,9,4,228,168,6,3742,-89.006933,43.53967,87912,42,6
WI,WI0270,LAKEVIEW COMMUNITY LIBRARY,112 BUTLER ST.,RANDOM LAKE,53075,326,SHEBOYGAN,9209944825,www.randomlake.lib.wi.us,MJ,CI2,6036,1,0,0,0,4,0.38,4.38,198441,0,1456,10598,210495,18407,475,5725,24607,217722,36357,10382,3839,2655,2714,59694,9496,4236,64892,21699,216,130,3956,2546,5,5758,-87.960951,43.55017,114561,42,6
WI,WI0271,REDGRANITE PUBLIC LIBRARY,135 W. BANNERMAN AVE.,REDGRANITE,54970,291,WAUSHARA,9205660176,www.redgranitelibrary.org,CI,CI2,3303,1,0,0,0,0.9,0,0.9,37512,0,0,2263,39775,3741,0,1318,5059,40574,12245,11266,3775,1955,1248,30000,4500,1353,23776,7925,42,42,190,190,4,2934,-89.102692,44.04386,24760,42,6
WI,WI0272,REEDSBURG PUBLIC LIBRARY,370 VINE ST.,REEDSBURG,53959,1916,SAUK,6085243316,www.reedsburglibrary.org,CI,CI2,18372,1,0,0,1,4,4.35,8.35,613370,1486,1200,0,616056,72750,1621,23692,98063,616056,68745,8370,7710,7304,3270,246664,16063,9940,262377,85727,567,537,12483,12045,24,63492,-90.005591,43.5315,59013,33,3
WI,WI0273,RHINELANDER DISTRICT LIBRARY,106 N. STEVENS ST.,RHINELANDER,54501,3158,ONEIDA,7153651070,M,MJ,CO2,23810,1,0,0,2,3,11.31,14.31,830277,0,4172,7628,842077,51857,829,8246,60932,842258,75765,8805,7195,4430,2860,135000,18000,14105,194729,82672,678,593,18982,15482,21,20925,-89.411303,45.63911,36031,33,7
WI,WI0274,RIB LAKE PUBLIC LIBRARY,645 PEARL ST.,RIB LAKE,54470,188,TAYLOR,7154275769,wvls.lib.wi.us/RibLakePL,CI,CI2,2750,1,0,0,0.73,0.73,0.95,1.68,69150,0,450,1200,70800,18000,0,9550,27550,64493,17251,8805,3903,3013,1976,9000,800,1610,35321,6098,6,4,325,250,10,6926,-90.205363,45.31729,19308,43,7
WI,WI0275,RICE LAKE PUBLIC LIBRARY,2 E. MARSHALL ST.,RICE LAKE,54868,1785,BARRON,7152344861,ricelakelibrary.org,CI,CI2,21248,1,0,0,3,4,6.86,10.86,676544,0,649,46047,723240,60570,2061,14843,77474,657174,42700,4723,6476,2747,3272,148606,12805,11458,224648,80412,293,257,9570,9026,10,26854,-91.733279,45.50427,45590,33,7
WI,WI0276,BREWER PUBLIC LIBRARY,325 N. CENTRAL AVE.,RICHLAND CENTER,53581,1802,RICHLAND,6086476444,rc.swls.org,CI,CI2,16073,1,0,0,0,6.75,0,6.75,340826,0,385,0,341211,16601,0,6192,22793,341212,60619,0,6928,7052,2652,131191,12000,8425,127030,50830,62,60,1766,1676,22,29078,-90.38522,43.33765,17982,33,3
WI,WI0277,RIO COMMUNITY LIBRARY,324 W. LYONS ST.,RIO,53960,306,COLUMBIA,9209923206,www.scls.lib.wi.us/rio,CI,CI2,3030,1,0,0,0,1.5,0.93,2.43,104495,450,0,28339,133284,9629,270,3499,13398,132554,23577,0,1126,2368,2028,14820,3588,2598,34976,13898,36,35,1290,1273,5,2548,-89.240983,43.44559,55196,42,2
WI,WI0278,RIPON PUBLIC LIBRARY,120 JEFFERSON ST.,RIPON,54971,1395,FOND DU LAC,9207486160,www.riponlibrary.org,CI,CI2,11111,1,0,0,2,3,4.35,7.35,510997,0,0,32205,543202,52379,0,18760,71139,530934,49260,11266,6770,5624,3192,95497,6570,5833,154153,45256,156,115,3973,3484,8,22000,-88.839365,43.84715,99453,32,6
WI,WI0279,RIVER FALLS PUBLIC LIBRARY,140 UNION ST.,RIVER FALLS,54022,45,PIERCE,7154250905,www.rfcity.org/library,CI,CI2,24809,1,0,0,4,5,8.3,13.3,936209,720,0,37704,974633,61311,1919,19854,83084,979548,78064,4723,10169,7366,2925,190670,8260,15808,358720,90558,264,199,5427,4012,26,40544,-92.622017,44.8641,40254,32,3
WI,WI0280,HAZEL MACKIN COMMUNITY LIBRARY,107 W. MAIN ST.,ROBERTS,54023,88,ST. CROIX,7157493849,www.robertspubliclibrary.org,CI,CI2,3846,1,0,0,0,1.48,0.03,1.51,136076,0,0,2015,138091,20481,0,20425,40906,141391,14116,4723,5004,1536,1612,15800,1510,1167,40425,23370,27,13,350,280,2,1408,-92.553131,44.98306,82487,42,3
WI,WI0281,ROCHESTER PUBLIC LIBRARY,208 W. SPRING ST.,ROCHESTER,53167,245,RACINE,2625343533,www.rochester.lib.wi.us,MJ,CI2,5071,1,0,0,0,1.6,2,3.6,144317,0,1547,3665,149529,16831,412,9545,26788,149992,17548,8805,4510,2358,2436,24303,1650,679,41122,23562,210,184,4968,4698,8,4580,-88.209545,42.76519,199510,32,1
WI,WI0282,ROCK SPRINGS PUBLIC LIBRARY,101 FIRST ST.,ROCK SPRINGS,53961,56,SAUK,6085225050,www.rockspringslibrary.com,CI,CI2,643,1,0,0,0,0.98,0,0.98,36271,478,1200,5751,43700,1893,68,822,2783,39413,6466,8370,3959,1304,1250,4428,650,361,5350,1462,62,56,659,528,5,1950,-89.92678,43.45299,59013,42,3
WI,WI0283,COMMUNITY LIBRARY,24615 89TH ST.,SALEM,53168,8918,KENOSHA,2628433348,www.community.lib.wi.us,MJ,CI2,31099,1,2,0,3,5,17.67,22.67,1017045,72445,0,33221,1122711,86367,15811,20842,123020,1155690,93741,8825,9220,6198,6812,124851,25094,93943,180398,63664,545,442,10291,8958,38,25418,-88.110994,42.5465,164465,22,1
WI,WI0285,SAUK CITY PUBLIC LIBRARY,515 WATER ST.,SAUK CITY,53583,1159,SAUK,6086438346,www.saukcitylibrary.org,CI,CI2,6192,1,0,0,0,1.38,3.75,5.13,321496,637,1200,19089,342422,27342,924,8552,36818,321408,40626,8370,5646,2801,2990,56908,2800,3859,131173,53441,256,214,5687,4913,7,13970,-89.720569,43.27518,59013,32,2
WI,WI0289,MUEHL PUBLIC LIBRARY,436 N. MAIN ST.,SEYMOUR,54165,1021,OUTAGAMIE,9208332725,www.owls.lib.wi.us/sey,CI,CI2,7670,1,0,0,0,1.8,2.1,3.9,169124,0,254,14151,183529,18926,0,10387,29313,183842,27753,13261,4512,3243,2634,57920,1488,4111,86183,36930,181,152,4111,3908,9,10585,-88.330049,44.5158,174993,31,8
WI,WI0290,BRIGHAM MEMORIAL LIBRARY,131 PLAIN ST.,SHARON,53585,9506,WALWORTH,2627364249,www.sharon.lib.wi.us,CI,CI2,2463,1,0,0,0,1,1.08,2.08,87020,0,750,4145,91915,5500,0,3250,8750,87770,10698,8805,4094,2531,2236,9934,1982,1139,27715,11482,97,62,1108,902,4,7485,-88.730739,42.50317,100749,42,1
WI,WI0291,SHAWANO CITY-COUNTY LIBRARY,128 S. SAWYER ST.,SHAWANO,54166,2496,SHAWANO,7155263829,www.nfls.lib.wi.us/sha,CC,CO1,42455,1,5,1,1,1,10.5,11.5,655779,0,0,35665,691444,73554,0,25054,98608,706151,130345,13261,9496,9754,9722,161534,93169,18586,352901,127969,549,250,12241,7158,24,22726,-88.607475,44.78142,40972,42,8
WI,WI0292,MEAD PUBLIC LIBRARY,710 N. 8TH ST.,SHEBOYGAN,53081,4563,SHEBOYGAN,9204593400,www.sheboygan.lib.wi.us,CI,CI2,69320,1,0,0,9.5,11.5,33.85,45.35,3250271,47381,9128,266101,3572881,327270,0,129213,456483,3367189,311173,10382,16883,21254,3016,336090,36425,51366,819127,267969,689,576,15227,12807,41,88473,-87.712965,43.75215,114561,13,6
WI,WI0293,SHEBOYGAN FALLS MEMORIAL LIBRARY,330 BUFFALO ST.,SHEBOYGAN FALLS,53085,140,SHEBOYGAN,9204677908,www.sheboyganfalls.lib.wi.us/sheboyganfalls.html,CI,CI2,12171,1,0,0,0,3.98,1.53,5.51,333824,0,669,0,334493,43593,2147,17703,63443,319184,45936,10382,6435,6066,3100,93042,2028,6246,126604,33147,101,89,3061,2306,4,8452,-87.813241,43.72982,114561,23,6
WI,WI0294,SHELL LAKE PUBLIC LIBRARY,501 1ST ST.,SHELL LAKE,54871,318,WASHBURN,7154682074,shelllakeonline.com/library,CI,CI2,4253,1,0,0,0,0.88,1.15,2.03,104713,2500,277,8706,116196,8570,0,6545,15115,127816,13023,11545,2950,959,2128,32445,1352,2287,43275,12344,98,87,1271,1048,7,7163,-91.925513,45.743,16712,42,7
WI,WI0295,SHIOCTON PUBLIC LIBRARY,W7740 PINE ST.,SHIOCTON,54170,8632,OUTAGAMIE,9209863933,www.shiocton.org,CI,CI2,2196,1,0,0,0,0.8,0.7,1.5,51905,0,0,3900,55805,8084,0,1200,9284,54516,9409,13261,3411,2557,1508,13104,1438,1040,18501,7614,75,61,1220,1011,5,6108,-88.577678,44.44284,174993,42,8
WI,WI0296,SHOREWOOD PUBLIC LIBRARY,3920 N. MURRAY AVENUE,SHOREWOOD,53211,2303,MILWAUKEE,4148472670,www.shorewoodlibrary.org,CI,CI2,13433,1,0,0,4.75,4.75,7.13,11.88,754860,14984,0,68779,838623,56662,7663,25043,89368,869388,63720,11942,10394,7319,2990,233294,16236,12020,319797,115127,283,283,5859,5859,22,45329,-87.885025,43.08785,953328,21,5
WI,WI0297,MCCOY PUBLIC LIBRARY,190 N. JUDGEMENT ST.,SHULLSBURG,53586,580,LAFAYETTE,6089654424,www.shullsburgwisconsin.org/shullsburgmccoylibrary.html,CI,CI2,2902,1,1,0,0,0.88,0.05,0.93,55549,0,386,22569,78504,10288,0,3252,13540,60089,12042,0,4422,1461,1872,11257,350,1455,17836,8351,223,187,3361,3090,5,3375,-90.231022,42.57252,15871,42,3
WI,WI0298,SLINGER COMMUNITY LIBRARY,220 SLINGER RD.,SLINGER,53086,9586,WASHINGTON,2626446171,www.slinger.lib.wi.us,CI,CI2,11851,1,0,0,1,1.8,2.98,4.78,311631,75,500,23055,335261,29632,0,10966,40598,303791,29880,8825,5292,2423,2700,44722,6000,5311,114909,58720,158,144,5418,5092,6,2743,-88.280504,43.33063,129477,41,5
WI,WI0299,SOLDIERS GROVE PUBLIC LIBRARY,"102 PASSIVE SUN DR., SOLAR TOWN CEN",SOLDIERS GROVE,54655,6,CRAWFORD,6086245815,www.swls.org/member.so.html,CI,CI2,2810,1,0,0,0,1,0.08,1.08,73502,0,386,2454,76342,10800,358,7200,18358,75567,11197,0,4139,932,1664,8204,2750,1094,14390,4136,27,20,741,444,6,4107,-90.767193,43.3886,16885,43,3
WI,WI0300,SOMERSET PUBLIC LIBRARY,208 HUD ST.,SOMERSET,54025,129,ST. CROIX,7152475228,www.somersetlibrary.org,CI,CI2,5802,1,0,0,0,1,1.48,2.48,148824,0,0,834,149658,8112,0,800,8912,156247,16393,4723,4558,1314,2240,54466,2750,3632,56728,25583,96,92,1531,1414,3,6444,-92.687536,45.14568,82487,42,3
WI,WI0301,SOUTH MILWAUKEE PUBLIC LIBRARY,1907 10TH AVE.,SOUTH MILWAUKEE,53172,2003,MILWAUKEE,4147688195,www.southmilwaukee.org/library,CI,CI2,21326,1,0,0,6.4,6.4,3.1,9.5,825106,0,0,20806,845912,59640,7103,23197,89940,823244,127564,11942,10821,10439,2850,59151,25147,11476,211013,68714,151,60,4794,3460,10,6322,-87.860594,42.91233,953328,21,4
WI,WI0302,SPARTA FREE LIBRARY,124 W. MAIN ST.,SPARTA,54656,347,MONROE,6082692010,www.spartalibrary.org,CI,CI2,17591,1,0,0,2,2,4.23,6.23,355815,8300,900,25866,390881,32327,150,8907,41384,404663,43769,8396,5335,2655,2874,117777,4983,7937,129239,43286,270,233,3545,2983,9,11896,-90.811333,43.94442,43350,32,3
WI,WI0303,SPOONER MEMORIAL LIBRARY,421 HIGH ST.,SPOONER,54801,1431,WASHBURN,7156352792,www.spoonerlibrary.org,CI,CI2,13393,1,0,0,0,1.45,2.9,4.35,213031,1732,2205,0,216968,24271,0,8876,33147,215511,28840,11545,4128,1732,2912,81493,18000,6664,94559,27262,58,56,1467,1342,10,14622,-91.891245,45.82687,16712,33,7
